id,price
1,4.478519716021125
2,5.913618683565736
3,13.190843434300708
4,5.981727355870336
5,5.826006444303405
6,10.618713491130253
7,10.163702153457967
8,3.470908711646444
9,8.176781451340418
10,6.289779369796579
11,5.007169240958455
12,9.705849270374069
13,3.8505837598156036
14,7.299297080587147
15,7.487051596045192
16,12.223529803885778
17,7.149685669961509
18,5.934883247234361
19,7.038328710547328
20,5.821433859645037
21,4.270728401131247
22,6.4465765423244825
23,7.048949753179079
24,5.75002529657714
25,6.418154215417525
26,5.029052183675285
27,4.7567129247729305
28,2.765219206572468
29,7.888818439756613
30,3.1246037156713173
31,4.971251117101988
32,5.392507085571969
33,4.921534145398504
34,5.160201925903491
35,12.211378322394891
36,8.484266134278778
37,20.116958895379575
38,4.702150891199508
39,7.169845325052018
40,4.668251850042064
41,4.274450044443247
42,11.277636619981056
43,5.8152767783361
44,5.812101722925374
45,5.943772395411455
46,2.842432436911749
47,51.51871860589984
48,6.543914280351915
49,7.145394911483029
50,3.2351155195122634
51,5.145644064269736
52,7.687100519956225
53,3.672584281161009
54,3.772696632418702
55,4.2210691894806
56,12.827318530682268
57,7.446880229354406
58,5.9999703311330554
59,20.39605585303818
60,4.2938789232025725
61,8.151273123161973
62,5.510561660211361
63,6.510279192366116
64,15.08678030301654
65,7.73207796552952
66,5.698749822588166
67,8.891947393721466
68,5.814293329392834
69,2.6080741155797775
70,5.252545629853866
71,6.934917722584199
72,9.696650885365283
73,2.4328285292321197
74,4.400727946102237
75,4.248089836516768
76,7.9823650551721235
77,7.636402484174913
78,4.749377498534043
79,9.33450332290083
80,6.009785199971075
81,5.216786794918797
82,8.594757003139012
83,8.908711446993314
84,2.385834149974054
85,15.024132922358966
86,22.86839518217997
87,5.636177266612331
88,3.3815114564428246
89,4.259206695317998
90,16.029059319411633
91,9.035162404523359
92,7.360958605097849
93,10.627400329692092
94,4.394105653193475
95,6.869711969539924
96,7.923346696681073
97,6.365069477895493
98,3.4699398105105033
99,7.484394147540828
100,6.813181563832277
101,5.490622853837213
102,3.14695162415166
103,9.447858534862068
104,14.568614495691705
105,3.215076115570012
106,7.4541301440477765
107,9.501933763353241
108,4.7892321618502915
109,12.342594729768116
110,5.463123948827596
111,8.742919257431923
112,7.106467645132284
113,4.358595028973659
114,4.921688698419836
115,6.196527354056118
116,8.943391956192096
117,8.541022468682254
118,12.481430356030069
119,7.275731179090755
120,4.795832746186707
121,2.7240109817114155
122,10.948653786164325
123,12.650851206816016
124,9.730423366039743
125,5.332209187904281
126,8.148407539642896
127,12.312881007676534
128,9.459258206440431
129,4.017217248542004
130,5.602063975141694
131,2.774617428022511
132,8.693905699417437
133,5.534330875992882
134,7.654063976268243
135,3.880069259475543
136,4.869948200177778
137,8.07245940401498
138,7.256945099623065
139,4.901136253964753
140,9.228195364640824
141,5.42013562939855
142,7.993459491023546
143,11.866758469541262
144,4.469300047300967
145,6.625684408669708
146,7.042043813343527
147,13.610251074229806
148,5.424460770648955
149,4.8981743145409045
150,4.78915619216709
151,5.321795795997381
152,4.12325450343169
153,12.855584507908846
154,3.8613478613801995
155,5.343102450455107
156,6.2925712830490985
157,30.48567647342223
158,5.771389273362399
159,5.200714404995273
160,6.910641302839173
161,14.101368726176462
162,57.71076750869275
163,12.352030032852706
164,7.558800593016287
165,6.974116632379996
166,7.941226765722613
167,8.553194133659245
168,6.338185678697985
169,7.3869214216933115
170,6.648632862812968
171,3.8536019835629003
172,5.9837509987264355
173,5.838010163154024
174,7.654703929940232
175,16.12859736392434
176,5.19095979932433
177,3.1792689776756737
178,8.783145302249864
179,5.123617478979803
180,5.840126937649412
181,7.546287530387071
182,5.314517484575787
183,6.279497556108359
184,10.264176096215651
185,6.681581711717482
186,1.417391476624864
187,7.291218065154222
188,7.524049705981792
189,5.6231828720003
190,9.406948933996027
191,3.579168663008911
192,8.767934082690545
193,8.41604068147623
194,5.762593452466472
195,3.983139378896912
196,5.568682027620192
197,3.9779679147297755
198,5.653723105101998
199,4.7157939263391055
200,4.881966846020343
201,10.251327213704453
202,5.636520561346587
203,5.265827420293512
204,4.612780700145843
205,0.5957712235173213
206,11.026201946668088
207,5.882821753062219
208,3.8107845410219863
209,5.5136094292561095
210,14.373793485704848
211,10.145065553852612
212,4.937776038005356
213,2.0964198070651707
214,7.105083656808016
215,12.262158774894532
