id,price
1,4.335323572679848
2,5.872612760277855
3,13.788087896884624
4,5.906178049651936
5,5.263376920365196
6,8.906382863959916
7,9.58025117041549
8,3.53967899971351
9,8.704356354051985
10,6.358112909109267
11,5.203857204535441
12,9.396481688177055
13,3.8205057323870673
14,7.250665535458228
15,7.287058197284337
16,12.76189585730099
17,6.836867281942131
18,5.511928110266238
19,7.685003284034592
20,5.567937977545789
21,4.100983996544257
22,6.195271247429865
23,7.481500787337771
24,6.26005691888166
25,6.561192397809994
26,5.032331502971041
27,4.647271903481687
28,2.650289901908323
29,8.135941306430926
30,3.2794846143556136
31,3.7499197020932384
32,5.417347906034015
33,4.681950735906021
34,5.100347760489734
35,12.531919365146424
36,8.34256284828701
37,19.783099582609946
38,4.800996669540235
39,6.894422230373383
40,4.285942628607518
41,4.35955389974759
42,10.18355995548209
43,6.282945685314559
44,5.2702534847588325
45,5.919135572359878
46,2.224696242582125
47,51.61975957433956
48,6.090938527288358
49,7.36796539111567
50,2.945349323112983
51,4.492344925580242
52,7.653446141280998
53,3.7806186438045573
54,3.4592058650963806
55,4.174888907720765
56,13.493902946207617
57,7.045754530598854
58,6.87591543311452
59,20.93294616199475
60,3.2110535991423292
61,8.303712758314376
62,5.539330584463322
63,6.622573315103105
64,15.738585259824642
65,6.715857640326552
66,6.95633765393734
67,9.043085518128294
68,5.590835610794481
69,2.442542159834713
70,5.278426042226736
71,6.300351778224598
72,9.828337470768398
73,2.44890510154567
74,4.4176910874389765
75,3.2998273376551803
76,8.24991794476256
77,5.734330408929503
78,3.9525076100282948
79,8.144227668386396
80,6.1908423614559105
81,5.531841412763272
82,9.309785696845452
83,8.007744070809693
84,2.2649004604023384
85,15.532532023576788
86,22.93219587961232
87,5.751504662600345
88,3.003992474215303
89,3.810504197256615
90,14.376068610363049
91,9.258236806888704
92,7.300669918068747
93,10.502376771863696
94,4.810778801588514
95,7.350826979345248
96,8.077925206453655
97,6.520128226102516
98,3.5364518312334474
99,8.634065588336325
100,7.313601626937279
101,5.054145192427283
102,3.318327027268337
